organization;top 3 repo;stars_count;languages;ros_repos;name_parts
NXP;['i3c-slave-design', 'dds-tsn', 'GenAVB_TSN', 'nfc-NXPNFCC_FW', 'isochron'];538;['Yacc', 'BitBake', 'CMake', 'Dockerfile', 'Gnuplot', 'PowerShell', 'C++', 'MDX', 'C', 'Verilog', 'HTML', 'JavaScript', 'QMake', 'Makefile', 'Python', 'Shell', 'Java', 'Go', 'NASL', 'Tcl', 'Batchfile', 'Lex', 'Objective-C', 'PHP', 'Perl', 'Assembly', 'CSS'];[];['nfc', 'NXPNFCC_FW', 'i3c', 'slave', 'design', 'nfc', 'test', 'nfc', 'linux_NfcFactoryTestApp', 'nfc', 'libnfc', 'nci', 'fw', 'escli', 'linux', 'firmware', 'amazon', 'freertos', 'isochron', 'tpmp', 'ctrl', 'mwifiex', 'firmware', 'plug', 'and', 'trust', 'Zynq', 'UltrascalePlus', 'DeviceDriver', 'pmt', 'GenAVB', 'TSN', 'viznas', 'elock', 'oobe', 'littlekernel', 'lk', 'jh', 'services', 'meta', 'nxp', 'harpoon', 'dds', 'tsn', 'vizn3d', 'smartlock', 'oobe', 'Zynq', 'UltrascalePlus', 'RXTX', 'DeviceDriver', 'harpoon', 'apps', 'fc', 'imx', 'machine', 'inspection', 'assets', 'threadx', 'filex', 'levelx', 'netxduo', 'usbx']
NXROBO;[];0;[];[];[]
NXTGEN-Robotics;['rosbridge_suite', 'webviz', 'inertial-sense-ros', 'rslidar_sdk', 'ntrip_ros'];0;['Python', 'Shell', 'SCSS', 'TypeScript', 'HTML', 'TeX', 'JavaScript', 'CMake', 'Dockerfile', 'Nearley', 'NASL', 'GDB', 'C++', 'C', 'Makefile'];['inertial-sense-ros', 'ntrip_ros', 'zivid-ros'];['rosbridge', 'suite', 'webviz', 'inertial', 'sense', 'ros', 'rslidar', 'sdk', 'ntrip', 'ros', 'moveit', 'zivid', 'ros', 'gscam', 'ublox', 'f9p', 'ntrip', 'client']
objectcomputing;['mFAST', 'quickfast', 'TheAceOrb', 'MPC', 'check-ins'];476;['Cuda', 'Nix', 'Yacc', 'LLVM', 'CMake', 'Dockerfile', 'IDL', 'Gnuplot', 'C++', 'C', 'Zig', 'C#', 'TypeScript', 'Logos', 'HTML', 'TeX', 'JavaScript', 'Groff', 'Groovy', 'Emacs Lisp', 'Makefile', 'Python', 'Shell', 'Java', 'Smarty', 'Clarion', 'Tcl', 'Batchfile', 'Lex', 'Metal', 'Objective-C', 'Perl 6', 'Svelte', 'Swift', 'Jupyter Notebook', 'PLpgSQL', 'Max', 'Perl', 'PostScript', 'CSS'];[];['m', 'FAST', 'quickfast', 'The', 'Ace', 'Orb', 'MPC', 'jbossws', 'native', 'current', 'emotion', 'Pulse', 'Survey', 'check', 'ins', 'Test', 'Automation', 'spas', 'with', 'svelte', 'and', 'micronaut', 'webinar', 'ml', 'ops', 'segment', 'anything', 'GEE', 'Geospatial', 'Workshop', 'llama.cpp', 'h2ogpt', 'text', 'generation', 'webui', 'groovy', 'status']
ocadotechnology;['aimmo', 'django-closuretree', 'rapid-router', 'codeforlife-portal', 'hexagonjs'];397;['Dockerfile', 'ShaderLab', 'C', 'C#', 'Ruby', 'TypeScript', 'Logos', 'HTML', 'CoffeeScript', 'JavaScript', 'Emacs Lisp', 'Makefile', 'Python', 'Shell', 'Java', 'Batchfile', 'Objective-C', 'Swift', 'SCSS', 'HLSL', 'Handlebars', 'Scala', 'CSS'];[];['rapid', 'router', 'django', 'nuit', 'codeforlife', 'portal', 'django', 'closuretree', 'codeforlife', 'ios', 'jsh', 'aimmo', 'recruitment', 'task', 'skeleton', 'wry', 'hexagonjs', 'hexagonjs', 'site', 'django', 'xapp', 'render', 'codeforlife', 'deploy', 'appengine', 'quantumjs', 'Akka', 'Sim', 'Example', 'google', 'api', 'python', 'tools', 'rapid', 'router', 'unity', 'code', 'for', 'life', 'documentation', 'djshorty', 'newrelic', 'plugin', 'openldap', 'Snackbar', 'Aware', 'Move', 'Behavior', 'kubernetes', 'config', 'pinner', 'slack', 'archiver', 'kubernetes', 'chaosmonkey', 'etcd', 'dynamic', 'cluster', 'new', 'relic', 'java', 'agent', 'logstash', 'graceful', 'hc', 'proxy', 'newrelic', 'tools', 'docker', 'registry', 'deauth', 'conf']
Oceaneering;[];0;[];[];[]
octobotics;['Octobotics_Coding_Assignment', 'direct_lidar_odometry', 'LIO-SAM', 'octo-adra-ros-wrapper', 'JetsonGPIO'];3;['Python', 'Shell', 'Common Lisp', 'Go', 'TypeScript', 'CSS', 'HTML', 'JavaScript', 'CMake', 'Dockerfile', 'Nearley', 'C++', 'C', 'Makefile'];['octo-adra-ros-wrapper', 'utra_ros', 'adra_ros'];['LIO', 'SAM', 'direct', 'lidar', 'odometry', 'octo', 'adra', 'ros', 'wrapper', 'Jetson', 'GPIO', 'Octobotics', 'Coding', 'Assignment', 'rosboard', 'utra', 'ros', 'ouster', 'example', 'adra', 'ros', 'Octo', 'Dashboard', 'srs', 'gstreamer', 'cheat', 'sheet', 'serial', 'stm', 'code', 'stm', 'control', 'logic', 'behavior', 'tree', 'xml', 'adjust', 'actuator', 'pose', 'yolo', 'pid', 'flow', 'tank', 'shutdown', 'pose', 'to', 'yaw', 'wifi', 'stop', 'relay', 'monitor', 'system', 'monitor', 'joy', 'service', 'disk', 'monitor', 'stop', 'auto', 'lateral', 'shift', 'lidar', 'angle']
Odddotbot;['ros2-parameter-extension', 'ros2_control'];0;['Python', 'TypeScript', 'CMake', 'Dockerfile', 'C++', 'C'];['ros2-parameter-extension', 'ros2_control'];['ros2', 'parameter', 'extension', 'ros2', 'control']
offworld-projects;['offworld-gym', 'research-halgan', 'python-urx', 'gym-gazebo', 'rl-teacher'];57;['MATLAB', 'Cuda', 'CMake', 'Dockerfile', 'SWIG', 'PowerShell', 'C++', 'C', 'C#', 'HTML', 'TeX', 'JavaScript', 'Emacs Lisp', 'Makefile', 'Python', 'Shell', 'Java', 'Objective-C++', 'Batchfile', 'XSLT', 'Objective-C', 'Prolog', 'Vim Script', 'GLSL', 'Perl', 'CSS'];['ros_astra_camera', 'ros_astra_launch', 'vive_ros'];['python', 'urx', 'gym', 'gazebo', 'rl', 'teacher', 'keras', 'visualize', 'activations', 'universal', 'robot', 'gym', 'doom', 'offworld', 'gym', 'ros', 'astra', 'camera', 'motoman', 'keras', 'rl', 'rosbot', 'description', 'research', 'halgan', 'gym', 'miniworld', 'styleguide', 'cmake', 'modules', 'ros', 'astra', 'launch', 'opencv', 'sophus', 'pcl', 'APPLD', 'vive', 'ros', 'or', 'urdf', 'old', 'tesseract', 'microstrain', 'inertial', 'ohm', 'MSCL', 'HRC', 'Scripts', 'openrave', 'catkin', 'offworld', 'gzweb', 'surround', 'view', 'system', 'introduction']
data-charya/OLA-Electric;[];0;[];[];[]
olive-robotics;['bots_bento_icra24', 'olvx_playground_camera', 'ros-robotics-companies', 'olvx_descriptions_kit', 'olvx_playground_imu'];15;['Python', 'Shell', 'HTML', 'CMake', 'Dockerfile', 'C++'];['ros-robotics-companies'];['olvx', 'playground', 'imu', 'olvx', 'playground', 'servo', 'olvx', 'edgeros', 'playground', 'olvx', 'playground', 'camera', 'olvx', 'edgeros', 'usb', 'extension', 'olvx', 'descriptions', 'brackets', 'olvx', 'descriptions', 'module', 'olvx', 'descriptions', 'kit', 'olvx', 'edgeros', 'can', 'extension', 'bots', 'bento', 'icra24', 'ros', 'robotics', 'companies']
omron-devhub;[];0;[];[];[]
osrf;['homebrew-simulation', 'ros_dds', 'gazebo_osm', 'baxter_demos', 'robocup_3d_simulation'];260;['Yacc', 'LLVM', 'CMake', 'EmberScript', 'C++', 'C', 'C#', 'Ruby', 'VBScript', 'HTML', 'TeX', 'JavaScript', 'Pascal', 'Makefile', 'Python', 'Shell', 'Awk', 'Java', 'Puppet', 'Batchfile', 'XSLT', 'Lex', 'Less', 'Objective-C', 'Jupyter Notebook', 'PHP', 'Perl', 'CSS', 'Starlark'];['ros2_prototypes', 'ros_dds', 'homebrew-ros2'];['toys', 'collaboration', 'capabilities', 'rba', 'scripts', 'bzip2', 'cmake', 'rosbag', 'ndk', 'player', 'dynamic', 'config', 'baxter', 'tweet', 'face', 'homebrew', 'simulation', 'rqt', 'capabilities', 'std', 'capabilities', 'osrf', 'rosdep', 'www.ros.org', 'ros2', 'prototypes', 'gazebo_ros_pkgs', 'current', 'release', 'robocup', '3d', 'simulation', 'gazebo', 'osm', 'opensplice', 'ros', 'dds', 'homebrew', 'ros2', 'rocon', 'app', 'api', 'gazebo3_ros_pkgs', 'release', 'osrf', 'pycommon', 'grosbag', 'robotiq', 'osrf.github.io', 'baxter', 'demos', 'qeo', 'core', 'rqt', 'graphprofiler', 'watchprocess']
Opteran;[];0;[];[];[]
isys-vision;['kuka_experimental', 'rqt_joint_trajectory_plot', 'industrial_core', 'fanuc', 'moveit_resources'];6;['Python', 'Shell', 'Objective-C', 'GLSL', 'CSS', 'HTML', 'JavaScript', 'CMake', 'Dockerfile', 'R', 'Lua', 'GDB', 'LiveScript', 'C++', 'C', 'Makefile'];['wsg50-ros-pkg', 'stomp_ros', 'Universal_Robots_ROS_Driver'];['industrial', 'core', 'fanuc', 'moveit', 'resources', 'rviz', 'rqt', 'joint', 'trajectory', 'plot', 'interactive', 'markers', 'fanuc', 'experimental', 'wsg50', 'ros', 'pkg', 'fcl', 'moveit', 'visual', 'tools', 'rviz', 'visual', 'tools', 'ur', 'modern', 'driver', 'kuka', 'experimental', 'moveit', 'urdfdom', 'headers', 'urdfdom', 'octomap', 'rviz', 'plugins', 'industrial', 'moveit', 'universal', 'robot', 'ipa325', 'wsg50', 'ompl', 'srdfdom', 'stomp', 'ros', 'moveit', 'opw', 'kinematics', 'plugin', 'staubli', 'experimental', 'staubli', 'interaction', 'cursor', '3d', 'abb', 'librws', 'abb', 'experimental', 'Universal', 'Robots', 'ROS', 'Driver']
orangewood-labs;['.github', 'RoboGPT', 'robots.ros.org'];0;['Python', 'Shell', 'HTML', 'Stylus', 'JavaScript', 'EmberScript', 'CSS'];[];['.github', 'Robo', 'GPT', 'robots.ros.org']
orbbec;['OrbbecSDK', 'OrbbecSDK_ROS2', 'pyorbbecsdk', 'ros_astra_camera', 'OrbbecSDK_ROS1'];533;['Python', 'Shell', 'Java', 'C#', 'GLSL', 'CSS', 'HTML', 'JavaScript', 'CMake', 'Dockerfile', 'Batchfile', 'ShaderLab', 'PowerShell', 'C++', 'C'];['ros_astra_camera', 'OrbbecSDK_ROS2', 'ros2_astra_camera', 'isaac_ros_visual_slam'];['ros', 'astra', 'camera', 'Camera', 'Model', 'Orbbec', 'SDK', 'OrbbecSDK', 'ROS2', 'OrbbecSDK', 'ROS1', 'pyorbbecsdk', 'Industrial', 'Camera', 'OrbbecSDK', 'K4A', 'Wrapper', 'Orbbec', 'Unity', 'SDK', 'OrbbecSDK', 'Android', 'Wrapper', 'docs', 'ros2', 'astra', 'camera', 'K4', 'A', 'Loader', 'py', 'Kinect', 'Azure', 'Azure', 'Kinect', 'Samples', 'Test', 'Gitee', 'Orbbec', 'Firmware', 'Orbbec', 'Tools', 'Orbbec', 'Hardware', 'Orbbec', 'Sample', 'Viewer', 'rosdistro', 'OrbbecSDK', 'v2', 'isaac', 'ros', 'visual', 'slam', 'AI', 'Vision', 'Lab', 'Sample', 'OrbbecSDK', 'CSharp', 'orbbec', 'camera', 'splitter', 'isaac', 'orbbec', 'launch', 'isaac_ros', 'dev', 'Customer', 'specific', 'GMSL', 'Precomplied', 'Driver']
OrbitalComposites;['moveit_msgs'];0;['CMake'];[];['moveit', 'msgs']
OsaroAI;['pyrealsense', 'localshop', 'boilerplate', 'py-scurve', 'uhubctl'];1;['MATLAB', 'Sass', 'Rust', 'HCL', 'BitBake', 'M', 'Jinja', 'CMake', 'Dockerfile', 'Dart', 'C++', 'SaltStack', 'C', 'Elixir', 'FreeMarker', 'Kotlin', 'Ruby', 'TypeScript', 'HTML', 'TeX', 'JavaScript', 'OpenSCAD', 'Groovy', 'Makefile', 'Python', 'Shell', 'Java', 'Go', 'ANTLR', 'Smarty', 'Roff', 'Less', 'Vim Script', 'SCSS', 'Jupyter Notebook', 'Thrift', 'Lua', 'Scala', 'CSS', 'Cython'];[];['pyrealsense', 'localshop', 'boilerplate', 'py', 'scurve', 'uhubctl', 'amazing', 'git', 'users', 'formula', 'collectd', 'formula', 'sudoers', 'formula', 'circleci', 'builder', 'openssh', 'formula', 'docker', 'formula', 'orocos', 'kinematics', 'dynamics', 'aiobotocore', 'docker', 'graphite', 'statsd', 'rsyslog', 'formula', 'k8s', 'sqs', 'autoscaler', 'grpc', 'health', 'proxy', 'persist', 'queue', 'salt', 'formula', 'fluentbit', 'Auto', 'DH', 'beam', 'smooth', 'bevy', 'cameras', 'cargo', 'sort', 'bevy', 'stl']
ouster-lidar;['ouster-sdk', 'ouster-ros', 'ouster-yolov5-demo', 'yolov5-ouster-lidar-example', 'ouster-ros-extras'];608;['Python', 'Shell', 'Jupyter Notebook', 'CMake', 'Dockerfile', 'C++', 'C'];['ouster-ros', 'ouster-ros-extras'];['ouster', 'sdk', 'ouster', 'ros', 'yolov5', 'ouster', 'lidar', 'example', 'yolov5', 'ouster', 'lidar', 'data', 'ouster', 'yolov5', 'demo', 'ouster', 'ros', 'extras']
OversonicRobotics;['navigation', 'marshmallow_dataclass', 'aiortc', 'moveit', 'map_switcher'];0;['Python', 'Shell', 'Mustache', 'TeX', 'HTML', 'Jupyter Notebook', 'CMake', 'Dockerfile', 'EmberScript', 'NASL', 'GDB', 'C++', 'C', 'Makefile'];[];['navigation', 'marshmallow', 'dataclass', 'aiortc', 'moveit', 'map', 'switcher', 'yourdfpy', 'avionix', 'python', 'sdks', 'Open', 'PSG', 'helm', 'swagger', 'ui', 'laser', 'scan', 'merger', 'ros1', 'bridge']
pal-robotics;['aruco_ros', 'perception_blort', 'reem_teleop', 'reemc_robot', 'play_motion'];547;['Python', 'Shell', 'Cuda', 'Objective-C', 'CMake', 'C++', 'C'];['pal-ros-pkg', 'aruco_ros'];['reem', 'robot', 'reem', 'simulation', 'reem', 'teleop', 'pal', 'ros', 'pkg', 'perception', 'blort', 'pal', 'gazebo', 'plugins', 'play', 'motion', 'reem', 'tutorials', 'reem', 'navigation', 'pal', 'navigation', 'reemc', 'robot', 'reemc', 'simulation', 'reem', 'moveit', 'config', 'head', 'action', 'reem', 'object', 'recognition', 'object', 'recognition', 'clusters', 'pal', 'msgs', 'reem', 'tabletop', 'grasping', 'bpcg', 'aruco', 'ros', 'pal', 'vision', 'segmentation', 'pal', 'python', 'reemc', 'moveit', 'config', 'pal', '2dnav', 'reem', 'rgbd', 'launch', 'pal', 'debug', 'tts', 'tf', 'lookup', 'pal', 'face', 'detector', 'opencv', 'ceres', 'solver', 'odom', 'moving']
LORD-MicroStrain;['microstrain_inertial', 'MSCL', 'ntrip_client', 'SensorCloud', 'ROS2_MSCL'];292;['MATLAB', 'Nix', 'BitBake', 'Yacc', 'SWIG', 'CMake', 'Dockerfile', 'PowerShell', 'SmPL', 'C++', 'GDB', 'C', 'C#', 'UnrealScript', 'HTML', 'JavaScript', 'Emacs Lisp', 'Pascal', 'Makefile', 'Python', 'Shell', 'Awk', 'Java', 'M4', 'ANTLR', 'Clojure', 'sed', 'Objective-C++', 'Roff', 'Tcl', 'XS', 'Batchfile', 'Lex', 'XSLT', 'Objective-C', 'SourcePawn', 'Gherkin', 'Perl 6', 'Vim Script', 'GLSL', 'Jupyter Notebook', 'Qt Script', 'Perl', 'Assembly', 'CSS'];['ROS-MSCL-release', 'ROS2_MSCL', 'microstrain_inertial-ros2-release', 'ntrip_client-ros2-release'];['Sensor', 'Cloud', 'Protocols', 'MSCL', 'meta', 'lord', 'LabVIEW', 'MSCL', 'u', 'boot', 'wsda', 'pro', 'Drivers', 'firmware', 'styleguide', 'ti', 'linux', 'wsda', 'microstrain', 'inertial', 'ROS', 'MSCL', 'release', 'ROS2', 'MSCL', 'microstrain', 'inertial', 'driver', 'common', 'microstrain_inertial', 'release', 'microstrain', 'inertial', 'msgs', 'common', 'microstrain', 'inertial', 'rqt', 'common', 'microstrain_inertial', 'ros2', 'release', 'ntrip', 'client', 'ntrip_client', 'release', 'ntrip_client', 'ros2', 'release', 'mip', 'sdk', 'mip', 'sdk', 'documentation', 'threepp', 'imgui', 'vcpkg', 'Inertial', 'Upgrader', 'CLI', 'open', 'DAQ']
parrot-developers;['ARSDKBuildUtils', 'Samples', 'libpomp', 'RollingSpiderEdu', 'node-flower-bridge'];749;['MATLAB', 'Yacc', 'Vala', 'CMake', 'EmberScript', 'C++', 'C', 'C#', 'TeX', 'HTML', 'JavaScript', 'Makefile', 'Python', 'Shell', 'Java', 'M4', 'OpenEdge ABL', 'Processing', 'Batchfile', 'Lex', 'Objective-C', 'SourcePawn', 'Lua', 'Perl', 'Assembly', 'CSS'];[];['lttng2lxt', 'ARSDK', 'Build', 'Utils', 'lib', 'AR', 'Commands', 'lib', 'AR', 'Data', 'Transfer', 'lib', 'AR', 'Discovery', 'lib', 'AR', 'Mavlink', 'lib', 'AR', 'Media', 'lib', 'AR', 'Network', 'lib', 'AR', 'Network', 'AL', 'lib', 'ARSAL', 'lib', 'AR', 'Stream', 'lib', 'AR', 'Updater', 'lib', 'AR', 'Utils', 'Docs', 'Samples', 'node', 'flower', 'power', 'libiio', 'lib', 'AR', 'Controller', 'FlowerPower', 'Tools', 'ardupilot', 'fusion', 'libpomp', 'Rolling', 'Spider', 'Edu', 'alchemy', 'lua', 'firmwared', 'bebop', 'mavlink', 'ctrl', 'node', 'flower', 'bridge', 'arsdk', 'products', 'ARSDK', 'Tools']
path-robotics;['motoman', 'vision_visp', 'GRANSAC', 'odio_urdf', 'phidgets_interface_kit'];5;['MATLAB', 'Cuda', 'CMake', 'Dockerfile', 'Pawn', 'PowerShell', 'C++', 'C', 'Vim Snippet', 'C#', 'Ruby', 'JetBrains MPS', 'TypeScript', 'TeX', 'HTML', 'JavaScript', 'Fortran', 'Makefile', 'Python', 'Shell', 'Java', 'Go', 'Smarty', 'Objective-C++', 'Roff', 'Batchfile', 'XSLT', 'MLIR', 'Objective-C', 'Swift', 'SCSS', 'Jupyter Notebook', 'Perl', 'CSS', 'Starlark', 'Cython'];['i2c_ros', 'Universal_Robots_ROS_Driver'];['phidgets', 'interface', 'kit', 'vision', 'visp', 'GRANSAC', 'i2c', 'ros', 'aws', 'kubectl', 'control', 'toolbox', 's3apt', 'CyUSBSerial', 'SDK', 'cilantro', 'Universal', 'Robots', 'ROS', 'Driver', 'universal', 'robot', 'odva', 'ethernetip', 'data', 'visualization', 'motoman', 'ros3djs', 'ajsf', 'tiscamera', 'odio', 'urdf', 'agent', 'path', 'trajopt', 'owl', 'pybind11', 'taskflow', 'cnpy', 'gcem', 'stats', 'AMQP', 'CPP', 'msgsl', 'tensorflow', 'fmt']
Peppermint-Robots;['map2world', 'librealsense', 'realsense-ros', 'rplidar_ros', 'livox_mapping'];1;['MATLAB', 'Cuda', 'CMake', 'Dockerfile', 'PowerShell', 'C++', 'ShaderLab', 'C', 'C#', 'HTML', 'JavaScript', 'Emacs Lisp', 'Makefile', 'Python', 'Shell', 'Java', 'Meson', 'Batchfile', 'Objective-C', 'Jupyter Notebook', 'CSS', 'Starlark'];['realsense-ros', 'rplidar_ros', 'depthai-ros-examples', 'depthai-ros', 'livox_ros_driver', 'livox_ros2_driver', 'ldlidar_stl_ros2', 'livox_ros_driver2', 'sllidar_ros2', 'Universal_Robots_ROS2_Driver'];['librealsense', 'realsense', 'ros', 'rplidar', 'ros', 'livox', 'mapping', 'depthai', 'ros', 'examples', 'depthai', 'ros', 'depthai', 'core', 'rosbridge', 'suite', 'livox', 'ros', 'driver', 'livox', 'ros2', 'driver', 'Livox', 'SDK', 'navigation2', 'roslibjs', 'ldlidar', 'stl', 'ros2', 'map2world', 'kiss', 'icp', 'joystick', 'drivers', 'sick', 'safetyscanners2', 'sick', 'safetyscanners2', 'interfaces', 'sick', 'safetyscanners', 'base', 'livox', 'ros', 'driver2', 'Livox', 'SDK2', 'Behavior', 'Tree.', 'CPP', 'Behavior', 'Tree.', 'RO', 'S2', 'sllidar', 'ros2', 'glog', 'grid', 'map', 'SQ', 'Lite', 'Cpp', 'apriltag', 'Universal', 'Robots', 'ROS2', 'Driver']
PerceptIn;['IRONSIDES'];11;['C++', 'CMake', 'Python'];[];['IRONSIDES']
PHOENIXCONTACT;['MORYX-Framework', 'MORYX-Template', 'MORYX-AbstractionLayer', 'MORYX-ClientFramework', 'MORYX-MaintenanceWeb'];115;['CMake', 'Dockerfile', 'PowerShell', 'C++', 'C', 'FreeMarker', 'C#', 'Ruby', 'TypeScript', 'HTML', 'JavaScript', 'Raku', 'ASP.NET', 'Python', 'Shell', 'Java', 'M4', 'eC', 'sed', 'DIGITAL Command Language', 'Batchfile', 'SourcePawn', 'SCSS', 'Thrift', 'Perl', 'Assembly', 'CSS'];[];['MORYX', 'Framework', 'MORYX', 'AbstractionLayer', 'MORYX', 'MaintenanceWeb', 'MORYX', 'ClientFramework', 'MORYX', 'Template', 'MORYX', 'Factory', 'openssl', 'sw360', 'tools', 'secvisogram', 'csaf', 'validator', 'service', 'Windsor', 'Moryx', 'Frontend', 'Template', 'AAS', 'API']
photoneo-3d;['photoneo-python-examples', 'photoneo-cpp-examples', 'photoneo-halcon-examples', 'photoneo-csharp-examples', 'photoneo-avs-examples'];17;['Python', 'C#', 'CMake', 'C++', 'C', 'Makefile'];[];['photoneo', 'cpp', 'examples', 'photoneo', 'python', 'examples', 'photoneo', 'csharp', 'examples', 'photoneo', 'halcon', 'examples', 'photoneo', 'avs', 'examples']
PI-PhysikInstrumente;['PIPython', 'PI_ROS_Driver'];40;['Python', 'Shell', 'CSS', 'HTML', 'JavaScript', 'CMake', 'C++', 'C'];['PI_ROS_Driver'];['PI', 'ROS', 'Driver', 'PI', 'Python']
piaggiofastforward;['bldc', 'roboclaw_ros', 'bldc-hardware', 'bldc-tool', 'rosdistro-buildbot'];1;['MATLAB', 'Cuda', 'CMake', 'Dockerfile', 'PowerShell', 'C++', 'GDB', 'C', 'ShaderLab', 'C#', 'TypeScript', 'HTML', 'TeX', 'JavaScript', 'QMake', 'Visual Basic', 'Fortran', 'Emacs Lisp', 'Makefile', 'Python', 'Shell', 'Java', 'DTrace', 'M4', 'eC', 'Meson', 'Objective-C++', 'DIGITAL Command Language', 'Roff', 'Batchfile', 'XSLT', 'Objective-C', 'Perl 6', 'Prolog', 'Mustache', 'GLSL', 'NSIS', 'Qt Script', 'KiCad Layout', 'Perl', 'Assembly', 'CSS'];['roboclaw_ros'];['roboclaw', 'ros', 'bldc', 'hardware', 'bldc', 'bldc', 'tool', 'rosdistro', 'buildbot', 'pcl', 'caffe', '1', 'cereal', 'yaml', 'cpp', 'libzmq', 'googletest', 'opencv', 'opencv', 'contrib', 'eigen', 'git', 'mirror', 'Plot', 'Juggler', 'curl', 'libarchive', 'librealsense', 'nanopb', 'openpixelcontrol', 'leveldb', 'openssl', 'glib', 'rapidjson', 'object', 'detection', 'tensorrt', 'example', 'arrayfire', 'cv', 'plot', 'copyright', 'year', 'updater', 'feathers', 'mongoose', 'mosquitto']
PickNikRobotics;['rviz_visual_tools', 'ros_control_boilerplate', 'roscpp_code_format', 'tf_visual_tools', 'rosparam_shortcuts'];1441;['MATLAB', 'Shell', 'Python', 'HCL', 'Ruby', 'CSS', 'HTML', 'JavaScript', 'CMake', 'Dockerfile', 'GDB', 'C++', 'C', 'Makefile'];['ros_control_boilerplate', 'franka_ros', 'quick-ros-install'];['graph', 'msgs', 'graph_msgs', 'release', 'rviz', 'visual', 'tools', 'rviz_visual_tools', 'release', 'ros', 'control', 'boilerplate', 'moveit', 'sim', 'controller', 'rosparam', 'shortcuts', 'cartesian', 'msgs', 'tf', 'keyboard', 'cal', 'moveit', 'boilerplate', 'tf_keyboard_cal', 'release', 'rosparam_shortcuts', 'release', 'cartesian_msgs', 'release', 'roscpp', 'code', 'format', 'ros_control_boilerplate', 'release', 'moveit_sim_controller', 'release', 'rosdocked', 'baxter', 'simulator', 'tf', 'visual', 'tools', 'bounding', 'mesh', 'baxter', 'cpp', 'moveit', 'shelf', 'picking', 'moveit', 'visual', 'tools', 'franka', 'ros', 'quick', 'ros', 'install', 'industrial', 'training', 'moveit', 'ci', 'panda', 'moveit', 'config', 'descartes', 'moveit.ros.org']
PilzDE;['pilz_industrial_motion', 'pilz_robots', 'psen_scan', 'pilz_tutorials', 'pilz_application_templates'];199;['Rich Text Format', 'CMake', 'Dockerfile', 'EmberScript', 'GDB', 'C++', 'C', 'TeX', 'HTML', 'JavaScript', 'QMake', 'Emacs Lisp', 'Makefile', 'Python', 'Shell', 'M4', 'NASL', 'Batchfile', 'Objective-C', 'Perl', 'CSS'];['ros_controllers', 'ros_canopen', 'ros_control'];['ros', 'controllers', 'schunk', 'modular', 'robotics', 'moveit', 'moveit', 'kinematics', 'tests', 'ros', 'canopen', 'pilz', 'robots', 'rosdistro', 'pilz_robots', 'release', 'industrial', 'ci', 'ros', 'control', 'prbt', 'grippers', 'prbt_grippers', 'release', 'code', 'coverage', 'pilz', 'industrial', 'motion', 'pilz_industrial_motion', 'release', 'pilz', 'tutorials', 'robots.ros.org', 'libmodbus', 'moveit', 'tutorials', 'UA', 'AnsiC', 'Legacy', 'pilz', 'application', 'templates', 'wcecompat', 'catkin', 'tools', 'pilz', 'teach', '.github', 'psen', 'scan', 'actionlib', 'pilz', 'testutils', 'psen_scan', 'release', 'moveit', 'msgs']
pixelink-support;[];0;[];[];[]
pixmoving-moveit;['Autoware_tutorial', 'civic-hack', 'traffic-gesture-recognition', 'mv-camera-ros', 'coffeecar'];234;['Python', 'Shell', 'Cuda', 'MATLAB', 'HCL', 'CSS', 'HTML', 'NSIS', 'Jupyter Notebook', 'CMake', 'Dockerfile', 'JavaScript', 'Fortran', 'C++', 'Assembly', 'C', 'Starlark', 'Makefile'];['mv-camera-ros'];['coffeecar', 'civic', 'hack', 'traffic', 'gesture', 'recognition', 'Autoware', 'mv', 'camera', 'ros', 'odom2tfpose', 'panda', 'Autoware', 'tutorial', 'canbus', 'coffee', 'car', 'install', 'autoware', 'from', 'scratch', 'mindvision', 'usb', 'node', 'kuaikai', 'perception', '2easy', 'team', 'pix', 'driver', 'nmea', 'navsat', 'driver', 'ultra', 'sonic', 'radar', 'driver', 'pixkit', 'sensor', 'kit', 'launch', 'autoware', 'individual', 'params', 'pixkit', 'launch', 'autoware.universe', 'rslidar', 'sdk', 'sensor', 'calibration', 'tool', 'Sensors', 'Calibration', 'LIO', 'SAM', '6AXIS', 'pixkit', 'documentation', 'cn', 'pixkit', 'documentation', 'en', 'code', 'utils', 'imu', 'utils', 'calibration', 'tools', 'data', 'collection']
