organization;description;twitter_link;repo_name;repo_stars;repo_topics;repo_languages;repo_half_year_commits;repo_last_commit_date
 ; ; ;PSoC-6-MCU-Getting-Started;2;['arm', 'cm0p', 'cm4', 'cortex-m0p', 'cortex-m4', 'cypress', 'dual-core', 'gpio', 'ipc', 'mcu', 'non-mtb-2-x', 'psoc', 'psoc6', 'uart'];('C: 100.0%',);0;2018-10-27T14:43:12Z
 ; ; ;PSoC-6-MCU-BLE-Connectivity-Designs;22;['arm', 'ble', 'ble-connectivity', 'bluetooth-low-energy', 'cm0p', 'cm4', 'cortex-m0p', 'cortex-m4', 'iot', 'non-mtb-2-x', 'psoc', 'psoc-device', 'psoc6'];('C: 97.69356952873018%, C++: 1.9626131169843624%, Objective-C: 0.1819521087145936%, Batchfile: 0.16186524557085863%',);0;2018-12-26T15:24:08Z
 ; ; ;PSoC-6-MCU-Analog-Designs;3;['adc', 'arm', 'comparator', 'cortex-m4', 'cortex-mop', 'cypress', 'dual-cpu', 'non-mtb-2-x', 'psoc', 'psoc6'];('C: 100.0%',);0;2018-10-27T14:41:36Z
innokrobotics;;;;;;;;
 ; ; ;innok_heros_driver;3;[];('Python: 61.64017991004498%, C++: 21.02848575712144%, CMake: 17.331334332833585%',);2;2024-07-05T10:30:43Z
 ; ; ;segwayrmp_cc;0;[];('Python: 100.0%',);0;2014-05-27T08:43:10Z
 ; ; ;innok_heros_driver-release;0;[];('%',);0;2017-06-21T07:51:37Z
 ; ; ;innok_heros_lights;0;[];('Python: 100.0%',);0;2015-01-20T14:04:29Z
 ; ; ;innok_heros_lights-release;0;[];('%',);0;2015-01-20T14:09:22Z
 ; ; ;innok_heros_gazebo;1;[];('CMake: 100.0%',);0;2021-03-12T08:13:34Z
 ; ; ;innok_heros_description;4;[];('CMake: 100.0%',);0;2017-10-21T09:44:59Z
 ; ; ;innok_heros_control;3;[];('CMake: 100.0%',);0;2015-12-11T16:07:09Z
 ; ; ;innok_heros_description-release;0;[];('%',);0;2016-03-10T07:22:54Z
 ; ; ;innok_heros_gazebo-release;1;[];('%',);0;2016-03-03T09:14:09Z
 ; ; ;innok_heros_control-release;1;[];('%',);0;2015-12-11T16:11:13Z
 ; ; ;rosdistro;0;[];('Python: 99.44900732687309%, Shell: 0.5509926731269204%',);0;2017-11-02T14:21:38Z
 ; ; ;innok_heros_simulation;1;[];('CMake: 100.0%',);0;2015-10-20T13:44:57Z
 ; ; ;innok_heros_simulation-release;0;[];('%',);0;2015-10-20T13:46:50Z
 ; ; ;robots.ros.org;0;[];('CSS: 38.408927285817136%, JavaScript: 30.174795318700085%, HTML: 28.583387747584844%, Python: 2.1949871917223365%, EmberScript: 0.3959683225341973%, Shell: 0.2419341336414017%',);0;2017-07-13T20:03:46Z
 ; ; ;innok_cockpit_msgs;0;[];('CMake: 100.0%',);0;2022-01-22T09:51:48Z
 ; ; ;HesaiLidar_General_ROS;0;[];('C++: 87.30571495268755%, C: 9.92231312533591%, CMake: 2.7719719219765366%',);0;2023-10-17T14:46:15Z
 ; ; ;trimble_gnss_driver;0;[];('Python: 96.2655932406042%, CMake: 3.7344067593957995%',);0;2023-11-24T13:40:32Z
 ; ; ;ros_amr_interop;0;[];('Python: 76.2969824394069%, C++: 19.865320637308063%, CMake: 1.4985773145292758%, Shell: 1.1578664991390517%, C: 0.659639983766941%, Dockerfile: 0.20658172588599716%, Batchfile: 0.18136087144930493%, Makefile: 0.13367052851446876%',);0;2024-02-23T16:38:57Z
 ; ; ;i_see_pee;0;[];('C++: 97.72206187791654%, CMake: 2.277938122083457%',);0;2024-03-04T13:07:58Z
 ; ; ;ros-navigation;0;[];('C++: 88.31422322328423%, C: 6.277773919058561%, Python: 2.7906099879088213%, CMake: 2.6173928697483815%',);0;2017-12-14T08:34:00Z
 ; ; ;laser_line_extraction;0;[];('C++: 95.18594634160074%, CMake: 4.814053658399256%',);0;2021-04-18T19:14:04Z
InnovizTechnologies;;https://x.com/InnovizLiDAR;;;;;;
 ; ; ;InnovizECCVToolKit;7;[];('Python: 82.907817539902%, Cuda: 10.174877255981823%, C++: 5.989543619564999%, C: 0.4041752628242202%, Shell: 0.34000980225720473%, Dockerfile: 0.18357651946975734%',);0;2022-07-14T18:45:55Z
 ; ; ;InnovizECCV-challenge;2;[];('Python: 95.57786006626388%, HTML: 2.276359384135646%, Shell: 1.3740011693626972%, Dockerfile: 0.7717793802377704%',);0;2022-10-08T17:58:49Z
 ; ; ;nebula;0;[];('C++: 96.8337679243029%, CMake: 1.7179731171500718%, Python: 1.0108874306405171%, Shell: 0.43737152790650735%',);0;2024-01-11T07:39:30Z
 ; ; ;transport_drivers;0;[];('C++: 93.26775394581931%, CMake: 4.663865797321445%, Python: 2.0683802568592413%',);0;2023-08-28T03:46:25Z
inorbit-ai;InOrbit is a cloud based RobOps platform that enables robotics companies and their customers to develop, deploy and operate smart robots at scale.;https://x.com/InOrbitAI;;;;;;
 ; ; ;AMR_Interop_Standard;0;[];('JavaScript: 56.84857049679313%, Python: 24.388520491357756%, SCSS: 9.414066746385476%, Handlebars: 6.930101097945429%, HTML: 2.4187411675182084%',);0;2021-10-08T13:20:35Z
 ; ; ;ros_amr_interop;80;['amr', 'interop', 'interoperability', 'robotics', 'ros', 'ros2'];('Python: 76.29976709640742%, C++: 19.863283757266775%, CMake: 1.498285316070348%, Shell: 1.1576408883346476%, C: 0.6595114526215409%, Dockerfile: 0.2065414733444589%, Batchfile: 0.1813255332025161%, Makefile: 0.13364448275229696%',);2;2024-07-12T12:50:51Z
 ; ; ;ros_amr_interop-release;0;[];('%',);0;2021-06-24T20:51:43Z
 ; ; ;inorbit-example-icm-webhook-gchat;0;[];('JavaScript: 73.91434921016277%, HTML: 9.748333233227221%, Shell: 8.991531022884256%, Dockerfile: 7.345786533725749%',);0;2021-07-12T13:13:03Z
 ; ; ;ros_inorbit_samples;1;[];('Python: 97.2876304023845%, CMake: 2.712369597615499%',);3;2024-11-13T20:01:25Z
 ; ; ;ros_inorbit_samples-release;0;[];('%',);3;2024-11-13T20:13:55Z
 ; ; ;robot-sdk-cpp;1;[];('C++: 100.0%',);0;2021-09-28T14:53:17Z
 ; ; ;edge-sdk;0;[];('JavaScript: 99.94224089708733%, Shell: 0.05775910291267188%',);14;2024-09-18T14:56:20Z
 ; ; ;io-config-as-code;0;[];('%',);0;2022-01-14T18:30:17Z
 ; ; ;edge-sdk-javascript-example;0;[];('JavaScript: 100.0%',);0;2022-02-02T16:14:10Z
 ; ; ;edge-sdk-python;0;[];('Python: 99.22291926001701%, Makefile: 0.6846444901832702%, Shell: 0.09243624979972145%',);15;2024-11-08T20:14:15Z
 ; ; ;edge-sdk-python-example;0;[];('Python: 99.80566986442646%, Shell: 0.11815792189722367%, PowerShell: 0.04552134680792929%, Xonsh: 0.030650866868388714%',);0;2022-02-01T22:03:15Z
 ; ; ;vda5050_adapter_examples;13;[];('Python: 57.089046814985245%, C++: 26.298406100977864%, Dockerfile: 6.896999610339005%, CMake: 5.33650010205407%, C: 2.7164937932570092%, Shell: 1.6625535783868035%',);0;2022-12-22T12:46:45Z
 ; ; ;rmf_inorbit_examples;10;[];('Python: 97.01149425287356%, CMake: 2.9885057471264367%',);0;2023-03-17T11:30:02Z
 ; ; ;GreaterWMS;1;[];('Python: 74.84414014523425%, JavaScript: 19.772439325670444%, CSS: 5.15104044602879%, Sass: 0.11696097071878794%, Dockerfile: 0.053788830601747675%, HTML: 0.05114564482279201%, Shell: 0.010484636923190783%',);0;2023-05-18T20:01:29Z
 ; ; ;inorbit-robot-connectors;3;['edge-sdk', 'fleet-management', 'interoperability', 'robotics', 'robots'];('Python: 98.4838762344847%, Shell: 1.5161237655153037%',);5;2024-11-13T13:51:12Z
 ; ; ;inorbit-connector-python;1;[];('Python: 100.0%',);21;2024-11-11T15:18:32Z
 ; ; ;sick-tag-loc-connector;2;[];('Python: 95.00530651990765%, Shell: 4.994693480092344%',);24;2024-07-01T22:18:48Z
inomuh;Inovasyon Muhendislik (inorobotics) is a SME located at Eskisehir Osmangazi University Teknopark.;;;;;;;
 ; ; ;evapi_ros;4;[];('C++: 97.69894619866157%, C: 1.3457143868804593%, CMake: 0.6380618662279687%, Python: 0.31727754823000054%',);0;2016-10-08T11:20:25Z
 ; ; ;evapc_ros;3;[];('CMake: 55.65374573207471%, C++: 40.91182968467564%, Shell: 3.4344245832496485%',);0;2016-07-25T06:46:47Z
 ; ; ;evapi_lib;0;[];('C++: 95.74309880100381%, Makefile: 4.256901198996189%',);0;2015-07-10T07:01:50Z
 ; ; ;evapi_modules;0;[];('Batchfile: 66.39836843709628%, C: 31.68338389629995%, Shell: 1.643901235284725%, Makefile: 0.27434643131904024%',);0;2016-05-31T08:43:54Z
 ; ; ;rosyazokulu_2015;0;[];('%',);0;2015-08-14T11:43:20Z
 ; ; ;im_msgs;0;[];('CMake: 100.0%',);0;2016-03-09T14:08:49Z
 ; ; ;evapc_ros-release;0;[];('%',);0;2016-03-10T13:27:15Z
 ; ; ;rfkon;1;[];('C++: 88.35871863706096%, Makefile: 10.375159594563709%, C: 0.7679340810555304%, QMake: 0.4607604486333182%, CMake: 0.037427238686486064%',);0;2016-05-04T08:16:59Z
 ; ; ;evablockly_ros;0;[];('JavaScript: 92.34233368013622%, HTML: 6.542764762010296%, Python: 0.5780584586343785%, CSS: 0.5142369553322775%, Shell: 0.012214992491207404%, Emacs Lisp: 0.01039115139562649%',);0;2015-11-17T06:24:10Z
 ; ; ;evarobot_scripts;0;[];('Shell: 100.0%',);0;2016-05-12T06:50:39Z
 ; ; ;evarobot_simulator;4;[];('C++: 70.82525097839033%, Python: 23.34354262378765%, CMake: 5.831206397822018%',);0;2016-03-09T13:11:59Z
 ; ; ;docs;0;[];('MATLAB: 43.43219769286617%, HTML: 25.96735593858399%, Python: 11.842211406598725%, Makefile: 9.102153862701336%, JavaScript: 5.754389738901288%, C++: 3.5843932345586063%, CSS: 0.3172981257898841%',);0;2016-05-30T06:15:21Z
 ; ; ;evarobot_simulator-release;0;[];('%',);0;2016-03-10T07:04:43Z
 ; ; ;im_msgs-release;0;[];('%',);0;2016-03-09T16:30:39Z
 ; ; ;EVA-Mobil;0;[];('Java: 94.15021149685191%, HTML: 5.849788503148087%',);0;2016-09-21T11:11:25Z
 ; ; ;evakit_examples;0;[];('Python: 63.647569537488614%, CMake: 36.352430462511386%',);0;2017-10-16T13:22:43Z
 ; ; ;evarobot_gui;0;[];('Python: 71.14342986309549%, CMake: 28.85657013690451%',);0;2017-10-16T12:11:29Z
 ; ; ;uplat;0;[];('C++: 79.94262491035143%, CMake: 20.057375089648577%',);0;2018-10-18T12:34:36Z
 ; ; ;evauzay;0;[];('HTML: 86.77969591530788%, C++: 4.782767454486005%, Roff: 4.234259036479059%, JavaScript: 2.6398425595183013%, CSS: 1.1397392237789417%, CMake: 0.3095059626263935%, Python: 0.1141898478034215%',);0;2017-11-27T10:04:20Z
 ; ; ;indoor_localization;42;[];('Python: 96.24444417531579%, CMake: 3.7555558246842113%',);0;2020-01-30T14:50:58Z
 ; ; ;indoor_localization-release;0;[];('%',);0;2019-09-04T11:22:22Z
 ; ; ;phm_tools;19;[];('Python: 99.62416146408175%, CMake: 0.3758385359182437%',);0;2020-08-13T09:06:23Z
 ; ; ;uwb_hardware_driver;3;[];('Python: 89.44241316270566%, CMake: 10.557586837294332%',);0;2020-01-10T10:12:42Z
 ; ; ;agvpc_ros;0;[];('C++: 48.8324686612367%, CMake: 39.36229312832092%, Python: 11.315108016809583%, C: 0.49013019363278765%',);0;2019-11-15T06:34:43Z
 ; ; ;agvpc_ros2;1;[];('C++: 43.23002721352901%, Python: 37.93614539799786%, EmberScript: 9.78046943337545%, CMake: 9.053357955097677%',);0;2019-11-01T11:17:39Z
 ; ; ;agvsim_v1_ros;0;[];('Python: 51.88392802559452%, C++: 38.40401035192468%, CMake: 9.712061622480794%',);0;2019-11-15T14:42:21Z
 ; ; ;agvsim_v2_ros;2;[];('Python: 52.387516201370175%, C++: 38.792766473964654%, CMake: 8.819717324665172%',);0;2021-09-24T10:14:07Z
 ; ; ;agvsim_mecanumwheel_ros;1;[];('Python: 46.09210739123403%, C++: 31.48754649846353%, CMake: 22.420346110302443%',);0;2019-11-15T14:41:05Z
 ; ; ;rosdistro;0;[];('Python: 99.48782028396452%, Shell: 0.5121797160354818%',);0;2019-12-05T20:49:17Z
 ; ; ;uwb_hardware_driver-release;0;[];('%',);0;2020-01-10T10:14:44Z
intel;;;;;;;;
 ; ; ;appframework;2428;[];('CSS: 59.10898344321313%, JavaScript: 30.556888098654156%, HTML: 10.334128458132719%',);0;2017-05-22T18:41:27Z
 ; ; ;murphy;18;[];('C: 93.47408076958055%, Makefile: 1.5427987734382969%, Yacc: 1.0566106560939446%, Shell: 0.8592011471758482%, JavaScript: 0.8579701639820346%, M4: 0.7393184573620081%, Lua: 0.501788945167989%, HTML: 0.395748535758052%, C++: 0.37502279831119156%, Lex: 0.1974597531300888%',);0;2022-08-04T22:51:38Z
 ; ; ;rib;148;[];('JavaScript: 81.77619537234365%, CSS: 17.692293484216943%, HTML: 0.47961778341470623%, Shell: 0.05189336002469772%',);0;2016-02-04T21:17:43Z
 ; ; ;web-simulator;51;[];('JavaScript: 95.94049666364624%, CSS: 3.826765871453993%, ActionScript: 0.164045293738756%, Shell: 0.05056387337656928%, Perl: 0.00988293888723854%, Ruby: 0.008245358897201922%',);0;2013-10-23T12:16:14Z
 ; ; ;webapps-bubblewrap;7;[];('HTML: 48.255587476262356%, JavaScript: 36.2297317037542%, CSS: 15.514680819983445%',);0;2016-01-18T15:47:24Z
 ; ; ;webapps-annex;22;[];('JavaScript: 79.84252426901861%, CSS: 12.70139283063354%, HTML: 7.456082900347844%',);0;2016-01-18T15:27:24Z
 ; ; ;webapps-countingbeads;4;[];('JavaScript: 57.73173933094469%, CSS: 20.82017808364965%, HTML: 20.013125687324845%, Makefile: 1.4349568980808116%',);0;2016-01-18T15:50:39Z
 ; ; ;webapps-sweetspot;6;[];('JavaScript: 59.72491700081921%, CSS: 29.783411661564553%, HTML: 10.491671337616236%',);0;2016-01-19T11:45:11Z
 ; ; ;webapps-flashcards;14;[];('JavaScript: 74.36180078036149%, CSS: 16.5450632512729%, HTML: 9.093135968365615%',);0;2016-01-18T15:55:27Z
 ; ; ;webapps-rabbit;3;[];('JavaScript: 66.19559218042025%, CSS: 22.732232020229247%, HTML: 9.744952314939608%, Makefile: 1.3272234844109%',);0;2016-01-18T19:26:35Z
 ; ; ;webapps-mancala;8;[];('JavaScript: 67.30079391582554%, CSS: 32.69920608417447%',);0;2014-04-30T20:07:03Z
 ; ; ;webapps-hangonman;7;[];('JavaScript: 56.48114004306089%, CSS: 33.82421164071514%, HTML: 8.452781709826686%, Makefile: 1.2418666063972783%',);0;2016-01-18T18:30:03Z
 ; ; ;webapps-slider-puzzle;6;[];('JavaScript: 88.62661820557847%, CSS: 11.37338179442153%',);0;2014-04-30T20:07:43Z
 ; ; ;webapps-numeroo;2;[];('JavaScript: 86.38375834681844%, CSS: 7.404720718709894%, HTML: 6.211520934471663%',);0;2016-01-18T19:22:54Z
 ; ; ;webapps-memory-match;6;[];('JavaScript: 45.681328184951944%, CSS: 37.07930862272678%, HTML: 17.239363192321278%',);0;2016-01-18T19:18:56Z
 ; ; ;webapps-memory-game-older-kids;5;[];('JavaScript: 53.92465248580356%, HTML: 24.218547240129976%, CSS: 21.0408296739232%, Makefile: 0.8159706001432621%',);0;2016-01-18T19:11:34Z
 ; ; ;webapps-go;13;[];('JavaScript: 75.6213596549731%, CSS: 14.693284721295926%, HTML: 9.685355623730974%',);0;2016-01-18T16:05:24Z
 ; ; ;gbs;11;[];('Python: 92.64624917685921%, Shell: 7.353750823140781%',);0;2014-05-22T12:43:23Z
 ; ; ;mic;10;[];('Python: 97.84578447252393%, Shell: 2.030638320409217%, Makefile: 0.12357720706685085%',);0;2022-08-04T23:11:37Z
 ; ; ;fMBT;132;[];('Python: 58.804318328761084%, C++: 17.95783968508782%, C: 14.252669254251236%, Shell: 3.2290545923095295%, GAP: 2.9079270379521205%, HTML: 1.0425233993541183%, Makefile: 0.6821485428058215%, Roff: 0.5063798230098825%, LLVM: 0.30272321668637714%, Emacs Lisp: 0.16174140467407647%, M4: 0.09125049866792614%, Dockerfile: 0.047021727956793366%, SWIG: 0.009691978501732675%, Batchfile: 0.002376097955263495%, Brainfuck: 0.002334412026223784%',);10;2024-10-30T06:39:33Z
 ; ; ;libdmclient;52;[];('C: 97.49854423727756%, C++: 2.501455762722445%',);0;2014-04-24T14:53:21Z
 ; ; ;qib;4;[];('C: 99.67375825499602%, Assembly: 0.23012885322778412%, Makefile: 0.07830146062340008%, C++: 0.017811431152795404%',);0;2015-01-22T14:22:28Z
 ; ; ;psm;14;[];('C: 98.22206363590456%, Makefile: 1.5570747039593615%, Assembly: 0.22086166013607963%',);0;2022-08-04T22:56:14Z
 ; ; ;appframeworkPlugins;17;[];('JavaScript: 98.05470972426073%, CSS: 1.9452902757392636%',);0;2014-01-15T21:04:14Z
 ; ; ;webapps-todo-list;23;[];('CSS: 58.863139559698006%, JavaScript: 32.99871381523927%, HTML: 8.138146625062722%',);0;2016-01-19T11:53:56Z
 ; ; ;webapps-scientific-calculator;27;[];('JavaScript: 41.743186736988086%, CSS: 39.33446800165297%, HTML: 18.92234526135894%',);0;2016-05-27T10:43:02Z
 ; ; ;webapps-tenframe;4;[];('JavaScript: 54.280432645034416%, CSS: 31.45014749262537%, HTML: 14.269419862340216%',);0;2016-01-19T11:50:13Z
 ; ; ;webapps-shopping-list;8;[];('JavaScript: 62.563263337410206%, CSS: 26.871199462541558%, HTML: 10.565537200048233%',);0;2016-01-18T20:00:55Z
 ; ; ;NMPRK;3;[];('C#: 45.88746067866181%, C++: 42.07115539246169%, C: 6.714865914521504%, Objective-C: 4.677787116951511%, Shell: 0.6487308974034819%',);0;2014-09-09T23:16:41Z
 ; ; ;cloudeebus;16;[];('JavaScript: 54.700580169835185%, Python: 45.160901772629636%, Shell: 0.13851805753518157%',);0;2014-07-11T09:40:30Z
Intermodalics;We create and integrate robotic solutions, focusing on vision based navigation, motion planning and control systems.;;;;;;;
 ; ; ;openni2_camera;0;[];('C++: 80.28016835228344%, Python: 11.2896538727307%, Makefile: 4.829449085997864%, CMake: 2.1050317230981848%, C: 1.4956969658898172%',);0;2022-02-14T12:24:44Z
 ; ; ;rgbd_launch;0;[];('%',);0;2014-05-05T18:36:38Z
 ; ; ;openni2_launch;0;[];('%',);0;2014-05-22T20:02:17Z
 ; ; ;ar_track_alvar;1;[];('C++: 96.24151859191831%, CMake: 3.1237403849383627%, Python: 0.6347410231433274%',);0;2020-01-29T07:56:45Z
 ; ; ;depthcloud_encoder;0;[];('C++: 93.13052011776252%, CMake: 6.869479882237488%',);0;2015-08-18T18:40:29Z
 ; ; ;web_video_server;1;[];('C++: 95.45149800963755%, CMake: 4.548501990362455%',);0;2017-02-10T12:49:09Z
 ; ; ;im_astra_bridge;0;[];('C++: 50.901900929651724%, CMake: 49.098099070348276%',);0;2015-11-18T15:27:21Z
 ; ; ;octree;0;[];('C++: 96.6444814198558%, CMake: 3.3555185801442042%',);0;2015-05-15T17:03:14Z
 ; ; ;casadi;0;[];('C++: 55.21990481826357%, C: 31.21191288953087%, Python: 11.15802810139141%, CMake: 1.6736142436438157%, MATLAB: 0.48317797561525216%, Makefile: 0.15944392665354445%, Shell: 0.04263425291088684%, Fortran: 0.029895097244947995%, M: 0.016010848934879807%, Perl 6: 0.0035784145129041716%, Objective-C: 0.0017994312979175264%',);0;2015-11-20T19:24:37Z
 ; ; ;imlint;0;[];('Python: 94.30387609739937%, EmberScript: 2.565429849262879%, CMake: 2.060212025840649%, Shell: 1.0704820274971012%',);0;2016-08-26T07:55:09Z
 ; ; ;imlint-release;0;[];('%',);0;2016-08-26T08:01:51Z
 ; ; ;ros3djs;0;[];('JavaScript: 99.9794194795647%, HTML: 0.020580520435299562%',);0;2020-10-19T06:37:00Z
 ; ; ;orocos_toolchain;0;[];('Shell: 40.59880239520958%, CMake: 24.50299401197605%, EmberScript: 21.820359281437124%, Makefile: 13.077844311377245%',);0;2013-05-16T19:08:54Z
 ; ; ;tango_ros;67;[];('C++: 50.542097615180786%, Java: 45.90067527139072%, CMake: 1.7792973758440893%, Makefile: 1.1378750320540216%, Shell: 0.4253354987605778%, Python: 0.21471920676980938%',);0;2017-12-07T18:51:37Z
 ; ; ;roslibjs;0;[];('JavaScript: 98.91740669695133%, Shell: 0.7604580062240002%, Dockerfile: 0.32213529682466635%',);0;2018-11-16T14:11:25Z
 ; ; ;ros_android;9;[];('Shell: 28.586103416435826%, C: 24.539473684210527%, C++: 18.628808864265928%, CMake: 13.524930747922438%, Python: 12.68236380424746%, Dockerfile: 2.038319482917821%',);0;2019-04-05T19:42:32Z
 ; ; ;zbar_ros;0;[];('C++: 89.9860529986053%, CMake: 10.0139470013947%',);0;2015-03-31T15:27:58Z
 ; ; ;rviz;0;[];('C++: 95.54572614751872%, Python: 1.9706940470421994%, CMake: 1.3616647672568822%, GLSL: 0.6126386095418046%, HTML: 0.2629847893820737%, C: 0.21200300657168716%, Shell: 0.034288632686631675%',);0;2016-10-27T21:31:51Z
 ; ; ;Boost-for-Android;0;[];('Shell: 100.0%',);0;2017-03-16T13:02:37Z
 ; ; ;rosjava_mvn_repo;0;[];('Shell: 100.0%',);0;2017-07-24T15:52:05Z
 ; ; ;genjava;0;[];('Python: 62.37737812128419%, EmberScript: 31.064209274673008%, CMake: 6.558412604042807%',);0;2017-03-02T00:42:44Z
 ; ; ;navigation;2;[];('C++: 88.6145112771532%, C: 5.90161775510487%, Python: 2.695010882071614%, CMake: 2.626876637509184%, MATLAB: 0.14008067981756936%, Objective-C: 0.02190276834356849%',);0;2018-06-11T19:19:42Z
 ; ; ;geometry2;0;[];('C++: 83.83813418415494%, Python: 13.434593088572328%, CMake: 2.6922212735361524%, Objective-C: 0.035051453736574846%',);0;2017-05-11T09:26:45Z
 ; ; ;rfsm_examples;0;[];('Lua: 100.0%',);0;2017-05-05T11:10:26Z
 ; ; ;rFSM;0;[];('Lua: 99.13047994242768%, CMake: 0.5156283617856321%, Shell: 0.35389169578668567%',);0;2014-02-19T13:43:44Z
 ; ; ;usb_cam;0;[];('C++: 95.97587892164591%, CMake: 4.024121078354091%',);0;2021-11-24T15:46:37Z
 ; ; ;octomap_mapping;0;[];('C++: 94.18699108368953%, Python: 2.9582422683403284%, CMake: 2.8547666479701372%',);0;2016-10-19T17:08:43Z
 ; ; ;meta-ros;0;[];('BitBake: 73.10042098778109%, Shell: 12.09355854468289%, SourcePawn: 8.125834274566177%, Python: 5.36374371085327%, Assembly: 0.8719238799329158%, BlitzBasic: 0.21905055276037924%, Pascal: 0.11294794126707054%, PHP: 0.11252010815621043%',);0;2017-05-08T07:25:48Z
 ; ; ;omg-tools;0;[];('Python: 82.93723855818934%, C++: 16.51387808241339%, Makefile: 0.45509171166868245%, CMake: 0.09379164772858585%',);0;2017-05-11T12:37:06Z
 ; ; ;rosdistro;0;[];('Python: 99.24422020951107%, Shell: 0.7557797904889267%',);0;2017-06-02T09:12:09Z
intrinsic-ai;;;;;;;;
 ; ; ;ipd;7;[];('Jupyter Notebook: 67.96984222089075%, Python: 20.566207309766327%, Shell: 11.46395046934292%',);5;2024-07-04T04:29:33Z
 ; ; ;collision-avoidance-metric;1;[];('Python: 100.0%',);7;2024-06-21T05:24:24Z
dentsusoken;;;;;;;;
 ; ; ;iplass-skeleton;0;[];('%',);13;2024-10-04T01:43:00Z
 ; ; ;iplass-sample-app;0;[];('Java: 98.05106969443682%, CSS: 1.4464642339864862%, JavaScript: 0.5024660715766907%',);10;2024-10-04T02:07:59Z
 ; ; ;iplass-sample-app-vuejs;0;[];('Java: 56.15073157818742%, Vue: 37.13481253308947%, JavaScript: 5.283486547624777%, CSS: 1.342530201665303%, HTML: 0.0884391394330269%',);20;2024-10-04T02:30:42Z
 ; ; ;iplass-eclipse;0;[];('Java: 100.0%',);2;2024-10-07T02:59:39Z
 ; ; ;iPLAss;67;['framework', 'groovy', 'java', 'low-code'];('Java: 77.56048064205069%, TSQL: 16.26159178640506%, JavaScript: 2.5735441759438022%, CSS: 1.488366895069184%, SCSS: 1.1718501883852783%, HTML: 0.42810472522340404%, Batchfile: 0.21322039229640286%, Shell: 0.21152445280752383%, PLpgSQL: 0.05726195689337804%, PLSQL: 0.024535124586754744%, Groovy: 0.009519660338519122%',);90;2024-11-13T11:03:20Z
 ; ; ;looker-action-lineworks;0;[];('TypeScript: 98.20074255069336%, JavaScript: 1.7992574493066353%',);0;2021-02-07T10:03:37Z
 ; ; ;build-and-scan-image;3;[];('%',);52;2024-11-11T01:24:52Z
 ; ; ;yolo-heatmap;0;[];('Python: 98.62719695748147%, Dockerfile: 0.8092810159520937%, Shell: 0.5635220265664356%',);0;2022-01-27T11:26:55Z
