organization;top 3 repo;stars_count;languages;ros_repos;name_parts
naturerobots;['mesh_navigation', 'move_base_flex', 'mesh_tools', 'mesh_navigation_tutorials', 'mbf_tutorials'];1395;['JavaScript', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'Sass', 'Ruby', 'CSS', 'Groovy', 'Vue', 'EmberScript', 'Nix', 'Shell', 'Julia', 'Cuda', 'Python', 'Objective-C', 'Dockerfile', 'TypeScript', 'C'];['ros_controllers', 'ouster-ros'];['organized', 'fast', 'mesh', 'move', 'base', 'flex', 'mesh', 'tools', 'mbf', 'tools', 'mesh', 'navigation', 'mbf', 'recovery', 'behaviors', 'open3d', 'scripts', 'acorn', 'robot', 'mbf', 'docs', 'mbf', 'tutorials', 'rosdistro', 'buildfarm', 'jobs', 'buildfarm', 'jobs', 'config', 'ros', 'controllers', 'HSOS', 'SEP', 'PlantMap', '2022', 'robot', 'pose', 'pluto', 'maps', 'robot', 'state', 'publisher', 'ouster', 'ros', 'lvr2', 'mesh', 'navigation', 'tutorials', 'GLN', 'S.jl', 'github', 'automation', 'public', 'mesh', 'navigation', 'docs']
nearthlab;['SiamMaskCpp', 'image-segmentation', 'smart-labeller', 'github-naming-rule', 'detectron2'];181;['PowerShell', 'JavaScript', 'Yacc', 'Makefile', 'Lex', 'C++', 'Lua', 'CMake', 'HTML', 'Jinja', 'CSS', 'SCSS', 'Java', 'Groovy', 'Processing', 'Pascal', 'Perl', 'EmberScript', 'Jupyter Notebook', 'Nix', 'Shell', 'MATLAB', 'Cuda', 'M4', 'OpenEdge ABL', 'Python', 'Objective-C', 'GDB', 'Assembly', 'Dockerfile', 'Scilab', 'Io', 'TypeScript', 'C', 'C#', 'ShaderLab', 'Batchfile', 'Inno Setup'];['simulator-rotors-forked-ros', 'dji-guidance-sdk-ros', 'aerospace_px4_ros_com', 'ros2_serial'];['legacy', 'fc', 'px4', 'forked', 'cpp', 'fc', 'apm', 'cpp', 'github', 'naming', 'rule', 'simulator', 'rotors', 'forked', 'ros', 'dji', 'guidance', 'sdk', 'ros', 'Onboard', 'SDK', 'ecl', 'image', 'segmentation', 'rosconsole', 'smart', 'labeller', 'Siam', 'Mask', 'Cpp', 'detectron2', 'torch2trt', 'onnx', 'tensorrt', 'onnxruntime', 'libgphoto2', 'vision', 'opencv', 'Payload', 'SDK', 'Quad', 'Tree', 'Attention', 'Colosseum', 'uds', 'gimbal', 'py', 'parser', 'aerospace', 'px4', 'autopilot', 'aerospace', 'px4', 'ros', 'com', 'Open', 'Sf', 'M', 'ODM', 'ai', 'video', 'control', 'demo', 'ros2', 'serial']
neobotix;['neo_simulation', 'neo_kinematics_omnidrive', 'neo_mpo_500', 'neo_mpo_700', 'neo_navigation'];137;['Shell', 'Python', 'XML', 'C++', 'C', 'CMake'];[];['neo', 'common', 'neo', 'apps', 'neo', 'navigation', 'neo', 'simulation', 'neo', 'control', 'neo', 'robot', 'descriptions', 'neo_driver', 'release', 'cob', 'driver', 'cob', 'robots', 'cob', 'extern', 'cob', 'common', 'cob', 'command', 'tools', 'neo', 'lhd', 'control', 'neo', 'locate', 'station', 'US', 'Board', 'neo', 'relayboard', 'v2', 'neo', 'usboard', 'neo', 'mpo', '500', 'neo', 'kinematics', 'mecanum', 'neo', 'msgs', 'neo', 'srvs', 'neo', 'mp', '400', 'neo', 'kinematics', 'differential', 'neo', 'mpo', '700', 'neo', 'mp', '500', 'neo', 'startracker', 'neo', 'teleop', 'neo', 'kinematics', 'omnidrive', 'neo', 'mm', '400', 'neo', 'mmo', '500']
nerian-vision;[];0;[];[];[]
neuromeka-robotics;['indy-ros', 'moby-ros2', 'indy-ros2', 'ros_indy', 'neuromeka-clients'];17;['Shell', 'MATLAB', 'Python', 'C++', 'Objective-C', 'Jupyter Notebook', 'C', 'CMake', 'Lua', 'Dockerfile'];['ros_indy', 'indy-ros', 'indy-ros-examples', 'moby-ros2', 'indy-ros2', 'moby-ros'];['ros', 'indy', 'ros_indy', 'release', 'indy', 'indy', 'release', 'rosdistro', 'indy', 'toolbox', 'labview', 'toolbox', 'indy', 'ros', 'IndySDK', 'examples', 'indy', 'ros', 'examples', 'moby', 'ros2', 'neuromeka', 'clients', 'indy', 'ros2', 'nrmk', 'py', 'tools', 'neuromeka', 'package', 'moby', 'ros', 'neuromeka', 'il', 'neuromeka', 'isaac']
nexuni;['Famcy', 'FamcyTools', 'ackermann-drive-teleop', 'lightweight-robot-simulator', 'slam_gmapping'];1;['JavaScript', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'Fortran', 'CSS', 'Java', 'M', 'Prolog', 'Pascal', 'Shell', 'MATLAB', 'Cuda', 'Python', 'OCaml', 'Objective-C', 'Dockerfile', 'C', 'C#', 'LabVIEW', 'Batchfile'];['zed-ros2-wrapper', 'radariq_mmwave_ros2_driver', 'isaac_ros_common', 'isaac_ros_nvblox', 'isaac_ros_apriltag', 'rtabmap_ros'];['Famcy', 'Famcy', 'Tools', 'ackermann', 'drive', 'teleop', 'lightweight', 'robot', 'simulator', 'slam', 'gmapping', 'apriltag', 'imgs', 'cmd', 'vel', 'mux', 'teleop', 'tools', 'simple', 'launch', 'Famcy', 'Docker', 'Dynamixel', 'SDK', 'navigation2', 'jetson', 'containers', 'zed', 'ros2', 'wrapper', 'ira', 'laser', 'tools', 'joystick', 'drivers', 'laser', 'filters', '2022', 'sp', 'intern', 'ublox', 'RTKLIB', 'kde', 'in', 'docker', 'radariq', 'mmwave', 'ros2', 'driver', 'yolov5', 'Yolov5', 'DeepSort', 'OSNet', 'isaac', 'ros', 'common', 'isaac', 'ros', 'nvblox', 'isaac', 'ros', 'apriltag', 'apriltag', 'msgs', 'rtabmap', 'ros', 'robot', 'state', 'publisher']
nfiniity;['sample_ros_node', 'ros_etsi_its_msgs', 'vanetza', 'ros_slack_service', 'carla'];6;['Shell', 'JavaScript', 'Batchfile', 'Python', 'Makefile', 'C++', 'C', 'CMake', 'HTML', 'C#', 'Dockerfile', 'CSS'];['ros_slack_service', 'sample_ros_node', 'ros_etsi_its_msgs', 'ros-robotics-companies'];['ros', 'slack', 'service', 'vanetza', 'carla', 'sample', 'ros', 'node', 'ros', 'etsi', 'its', 'msgs', 'ros', 'robotics', 'companies']
niryorobotics;['niryo_one', 'niryo_one_ros', 'niryo_stepper', 'ned_ros', 'niryo_one_industrial_demonstrators'];759;['Stylus', 'JavaScript', 'Shell', 'MATLAB', 'Python', 'Makefile', 'CSS', 'C++', 'Objective-C', 'C', 'CMake', 'HTML', 'EmberScript', 'Dockerfile', 'Batchfile'];['niryo_one_ros', 'ned_ros', 'beta_ned_ros_doc'];['niryo', 'one', 'ros', 'niryo', 'stepper', 'niryo', 'one', 'niryo', 'one', 'matlab', 'niryo', 'one', 'industrial', 'demonstrators', 'robots.ros.org', 'niryo', 'stepper', 'conveyor', 'ned', 'ros', 'pyniryo', 'ned', 'ned', 'applications', 'pyniryo2', 'ned2', 'How', 'to', 'video', 'niryo', 'ros1', 'bridge', 'lerobot', 'ned3pro', 'beta', 'ned', 'ros', 'doc']
nobleo;['rviz_satellite', 'xsens_mti_driver', 'ros2_performance', 'core_perception', 'ethercat_interface'];669;['Shell', 'Cuda', 'Python', 'Makefile', 'C++', 'QMake', 'Roff', 'C', 'CMake', 'HTML', 'EmberScript', 'Assembly', 'Ruby', 'PHP', 'Dockerfile', 'Batchfile'];['ros2_performance', 'ros2_performance_c_LET_executor', 'pacifica-dbw-ros', 'ros_canopen'];['rviz', 'satellite', 'ethercat', 'interface', 'industrial', 'ci', 'can', 'msgs', 'ros2', 'performance', 'ublox', 'gps', 'umd', 'ros2', 'performance', 'c', 'LET', 'executor', 'rclcpp', 'static', 'executor', 'rclcpp', 'ira', 'laser', 'tools', 'pacifica', 'dbw', 'ros', 'static', 'executor', 'rosmon', 'diagnostics', 'pegasus', 'gazebo', 'plugins', 'ros', 'canopen', 'rclcpp', 'executor', 'testbench', 'xsens', 'mti', 'driver', 'roboclaw', 'robot', 'localization', 'remote', 'rosbag', 'record', 'core', 'perception', 'build', 'velodyne', 'height', 'map', 'cross', 'compile', 'move', 'base', 'flex', 'rosdistro', 'teleop', 'tools', 'mobile', 'robot', 'simulator']
Nokia-Bell-Labs;['papagei-foundation-model', 'CroSSL', 'salted-dnns', 'kaizen', 'data-centric-federated-learning'];167;['Shell', 'JavaScript', 'MATLAB', 'Python', 'Makefile', 'C++', 'Jupyter Notebook', 'C', 'CMake', 'HTML', 'Rust', 'Dockerfile', 'CSS'];[];['Cro', 'SSL', 'kaizen', 'salted', 'dnns', 'data', 'centric', 'federated', 'learning', 'proof', 'as', 'a', 'service', 'tee', 'duet', 'olp', 'gnn', 'SS', 'Lfairness', 'zkstream', 'MASA', 'tools', 'for', 'IVAS', 'papagei', 'foundation', 'model', 'audio', 'class', 'discovery', 'data', 'channel', 'extension', 'pretrained', 'imu', 'encoders']
NOKOV-MOCAP;['mocap_nokov', 'vrpn_client_ros', 'libmotioncapture', 'MAVProxy', 'nokov-vm'];39;['JavaScript', 'Makefile', 'SWIG', 'C++', 'Lua', 'CMake', 'HTML', 'CSS', 'Java', 'Vue', 'HCL', 'Jupyter Notebook', 'TeX', 'Perl', 'Shell', 'M4', 'Python', 'Objective-C', 'Stylus', 'Tcl', 'C', 'Batchfile', 'Inno Setup'];['vrpn_client_ros'];['libmotioncapture', 'crazyswarm', 'MAV', 'Proxy', 'PX4', 'user_guide', 'mocap', 'nokov', 'release', 'mocap', 'nokov', 'nokov', 'vm', 'vrpn', 'client', 'ros', 'nokov', 'vm', 'vmwork', 'motion', 'capture', 'tracking']
numurus-nepi;['nepi-engine', 'yolov5'];0;['Python', 'Shell', 'HTML', 'Dockerfile'];[];['nepi', 'engine', 'yolov5']
NXROBO;[];0;[];[];[]
NXTGEN-Robotics;['rosbridge_suite', 'webviz', 'inertial-sense-ros', 'rslidar_sdk', 'ntrip_ros'];0;['Shell', 'JavaScript', 'Nearley', 'Python', 'Makefile', 'C++', 'TypeScript', 'TeX', 'CMake', 'HTML', 'C', 'GDB', 'NASL', 'Dockerfile', 'SCSS'];['inertial-sense-ros', 'ntrip_ros', 'zivid-ros'];['rosbridge', 'suite', 'webviz', 'inertial', 'sense', 'ros', 'rslidar', 'sdk', 'ntrip', 'ros', 'moveit', 'zivid', 'ros', 'gscam', 'ublox', 'f9p', 'ntrip', 'client']
objectcomputing;['mFAST', 'quickfast', 'TheAceOrb', 'MPC', 'check-ins'];485;['JavaScript', 'Yacc', 'Metal', 'Makefile', 'C++', 'CMake', 'HTML', 'Emacs Lisp', 'CSS', 'LLVM', 'Java', 'Groovy', 'Clarion', 'Zig', 'IDL', 'Svelte', 'Perl', 'Jupyter Notebook', 'TeX', 'Nix', 'Batchfile', 'Shell', 'Cuda', 'Gnuplot', 'Python', 'Perl 6', 'Objective-C', 'Groff', 'Dockerfile', 'Swift', 'Logos', 'Smarty', 'PostScript', 'Tcl', 'TypeScript', 'C', 'Max', 'C#', 'PLpgSQL', 'Lex'];[];['m', 'FAST', 'quickfast', 'The', 'Ace', 'Orb', 'MPC', 'jbossws', 'native', 'current', 'emotion', 'Pulse', 'Survey', 'check', 'ins', 'Test', 'Automation', 'spas', 'with', 'svelte', 'and', 'micronaut', 'webinar', 'ml', 'ops', 'segment', 'anything', 'GEE', 'Geospatial', 'Workshop', 'llama.cpp', 'h2ogpt', 'text', 'generation', 'webui', 'groovy', 'status']
ocadotechnology;['aimmo', 'django-closuretree', 'rapid-router', 'codeforlife-portal', 'hexagonjs'];397;['JavaScript', 'Makefile', 'HLSL', 'HTML', 'Emacs Lisp', 'Ruby', 'Handlebars', 'CSS', 'Scala', 'SCSS', 'Java', 'CoffeeScript', 'Shell', 'Python', 'Objective-C', 'Dockerfile', 'Swift', 'Logos', 'TypeScript', 'C', 'C#', 'ShaderLab', 'Batchfile'];[];['rapid', 'router', 'django', 'nuit', 'codeforlife', 'portal', 'django', 'closuretree', 'codeforlife', 'ios', 'jsh', 'aimmo', 'recruitment', 'task', 'skeleton', 'wry', 'hexagonjs', 'hexagonjs', 'site', 'django', 'xapp', 'render', 'codeforlife', 'deploy', 'appengine', 'quantumjs', 'Akka', 'Sim', 'Example', 'google', 'api', 'python', 'tools', 'rapid', 'router', 'unity', 'code', 'for', 'life', 'documentation', 'djshorty', 'newrelic', 'plugin', 'openldap', 'Snackbar', 'Aware', 'Move', 'Behavior', 'kubernetes', 'config', 'pinner', 'slack', 'archiver', 'kubernetes', 'chaosmonkey', 'etcd', 'dynamic', 'cluster', 'new', 'relic', 'java', 'agent', 'logstash', 'graceful', 'hc', 'proxy', 'newrelic', 'tools', 'docker', 'registry', 'deauth', 'conf']
Oceaneering;[];0;[];[];[]
octobotics;['Octobotics_Coding_Assignment', 'direct_lidar_odometry', 'OctoGUI', 'LIO-SAM', 'octo-adra-ros-wrapper'];4;['Shell', 'JavaScript', 'Nearley', 'Python', 'Makefile', 'C++', 'QMake', 'TypeScript', 'C', 'CMake', 'HTML', 'Common Lisp', 'QML', 'Dockerfile', 'CSS', 'Go'];['octo-adra-ros-wrapper', 'utra_ros', 'adra_ros'];['LIO', 'SAM', 'direct', 'lidar', 'odometry', 'octo', 'adra', 'ros', 'wrapper', 'Jetson', 'GPIO', 'Octobotics', 'Coding', 'Assignment', 'rosboard', 'utra', 'ros', 'ouster', 'example', 'adra', 'ros', 'Octo', 'Dashboard', 'srs', 'gstreamer', 'cheat', 'sheet', 'serial', 'Octo', 'GUI', 'stm', 'code', 'stm', 'control', 'logic', 'behavior', 'tree', 'xml', 'adjust', 'actuator', 'pose', 'yolo', 'pid', 'flow', 'tank', 'shutdown', 'pose', 'to', 'yaw', 'wifi', 'stop', 'relay', 'monitor', 'system', 'monitor', 'joy', 'service', 'disk', 'monitor', 'stop', 'auto', 'lateral', 'shift']
Odddotbot;['ros2-parameter-extension', 'ros2_control'];0;['Python', 'C++', 'TypeScript', 'C', 'CMake', 'Dockerfile'];['ros2-parameter-extension', 'ros2_control'];['ros2', 'parameter', 'extension', 'ros2', 'control']
offworld-projects;['offworld-gym', 'research-halgan', 'python-urx', 'gym-gazebo', 'rl-teacher'];57;['JavaScript', 'PowerShell', 'Makefile', 'SWIG', 'C++', 'CMake', 'HTML', 'CSS', 'Java', 'Objective-C++', 'Prolog', 'TeX', 'Perl', 'XSLT', 'GLSL', 'Batchfile', 'Shell', 'Cuda', 'MATLAB', 'Python', 'Objective-C', 'Dockerfile', 'C', 'C#', 'Vim Script', 'Emacs Lisp'];['ros_astra_camera', 'ros_astra_launch', 'vive_ros'];['python', 'urx', 'gym', 'gazebo', 'rl', 'teacher', 'keras', 'visualize', 'activations', 'universal', 'robot', 'gym', 'doom', 'offworld', 'gym', 'ros', 'astra', 'camera', 'motoman', 'keras', 'rl', 'rosbot', 'description', 'research', 'halgan', 'gym', 'miniworld', 'styleguide', 'cmake', 'modules', 'ros', 'astra', 'launch', 'opencv', 'sophus', 'pcl', 'APPLD', 'vive', 'ros', 'or', 'urdf', 'old', 'tesseract', 'microstrain', 'inertial', 'ohm', 'MSCL', 'HRC', 'Scripts', 'openrave', 'catkin', 'offworld', 'gzweb', 'surround', 'view', 'system', 'introduction']
data-charya/OLA-Electric;[];0;[];[];[]
olive-robotics;['bots_bento_icra24', 'olvx_playground_camera', 'ros-robotics-companies', 'olvx_descriptions_kit', 'olvx_playground_imu'];16;['Shell', 'Python', 'C++', 'CMake', 'HTML', 'Dockerfile'];['ros-robotics-companies'];['olvx', 'playground', 'imu', 'olvx', 'playground', 'servo', 'olvx', 'edgeros', 'playground', 'olvx', 'playground', 'camera', 'olvx', 'edgeros', 'usb', 'extension', 'olvx', 'descriptions', 'brackets', 'olvx', 'descriptions', 'module', 'olvx', 'descriptions', 'kit', 'olvx', 'edgeros', 'can', 'extension', 'bots', 'bento', 'icra24', 'ros', 'robotics', 'companies']
omron-devhub;[];0;[];[];[]
osrf;['homebrew-simulation', 'ros_dds', 'baxter_demos', 'gazebo_osm', 'robocup_3d_simulation'];263;['JavaScript', 'Yacc', 'Makefile', 'Lex', 'C++', 'CMake', 'Less', 'HTML', 'Ruby', 'Awk', 'VBScript', 'CSS', 'LLVM', 'Java', 'Jupyter Notebook', 'Perl', 'TeX', 'EmberScript', 'XSLT', 'Pascal', 'Puppet', 'Shell', 'Python', 'Objective-C', 'PHP', 'Starlark', 'C', 'C#', 'Batchfile'];['ros2_prototypes', 'ros_dds', 'homebrew-ros2'];['toys', 'collaboration', 'capabilities', 'rba', 'scripts', 'bzip2', 'cmake', 'rosbag', 'ndk', 'player', 'dynamic', 'config', 'baxter', 'tweet', 'face', 'homebrew', 'simulation', 'rqt', 'capabilities', 'std', 'capabilities', 'osrf', 'rosdep', 'www.ros.org', 'ros2', 'prototypes', 'gazebo_ros_pkgs', 'current', 'release', 'robocup', '3d', 'simulation', 'gazebo', 'osm', 'opensplice', 'ros', 'dds', 'homebrew', 'ros2', 'rocon', 'app', 'api', 'gazebo3_ros_pkgs', 'release', 'osrf', 'pycommon', 'grosbag', 'robotiq', 'osrf.github.io', 'baxter', 'demos', 'qeo', 'core', 'rqt', 'graphprofiler', 'watchprocess']
Opteran;[];0;[];[];[]
isys-vision;['kuka_experimental', 'rqt_joint_trajectory_plot', 'fanuc_experimental', 'industrial_core', 'fanuc'];9;['Shell', 'JavaScript', 'Python', 'Makefile', 'C++', 'Objective-C', 'R', 'C', 'CMake', 'HTML', 'Lua', 'GDB', 'GLSL', 'Dockerfile', 'CSS', 'LiveScript'];['wsg50-ros-pkg', 'stomp_ros', 'Universal_Robots_ROS_Driver'];['industrial', 'core', 'fanuc', 'moveit', 'resources', 'rviz', 'rqt', 'joint', 'trajectory', 'plot', 'interactive', 'markers', 'fanuc', 'experimental', 'wsg50', 'ros', 'pkg', 'fcl', 'moveit', 'visual', 'tools', 'rviz', 'visual', 'tools', 'ur', 'modern', 'driver', 'kuka', 'experimental', 'moveit', 'urdfdom', 'headers', 'urdfdom', 'octomap', 'rviz', 'plugins', 'industrial', 'moveit', 'universal', 'robot', 'ipa325', 'wsg50', 'ompl', 'srdfdom', 'stomp', 'ros', 'moveit', 'opw', 'kinematics', 'plugin', 'staubli', 'experimental', 'staubli', 'interaction', 'cursor', '3d', 'abb', 'librws', 'abb', 'experimental', 'Universal', 'Robots', 'ROS', 'Driver']
orangewood-labs;['.github', 'RoboGPT', 'robots.ros.org'];0;['Stylus', 'JavaScript', 'Shell', 'Python', 'EmberScript', 'HTML', 'CSS'];[];['.github', 'Robo', 'GPT', 'robots.ros.org']
orbbec;['OrbbecSDK', 'OrbbecSDK_ROS2', 'pyorbbecsdk', 'ros_astra_camera', 'OrbbecSDK_ROS1'];723;['Shell', 'PowerShell', 'JavaScript', 'Batchfile', 'Python', 'C++', 'C', 'CMake', 'C#', 'HTML', 'ShaderLab', 'GLSL', 'Dockerfile', 'CSS', 'Java'];['ros_astra_camera', 'OrbbecSDK_ROS2', 'ros2_astra_camera', 'isaac_ros_visual_slam'];['ros', 'astra', 'camera', 'Camera', 'Model', 'Orbbec', 'SDK', 'OrbbecSDK', 'ROS2', 'OrbbecSDK', 'ROS1', 'pyorbbecsdk', 'Industrial', 'Camera', 'OrbbecSDK', 'K4A', 'Wrapper', 'Orbbec', 'Unity', 'SDK', 'OrbbecSDK', 'Android', 'Wrapper', 'docs', 'ros2', 'astra', 'camera', 'K4', 'A', 'Loader', 'py', 'Kinect', 'Azure', 'Azure', 'Kinect', 'Samples', 'Test', 'Gitee', 'Orbbec', 'Firmware', 'Orbbec', 'Tools', 'Orbbec', 'Hardware', 'Orbbec', 'Sample', 'Viewer', 'rosdistro', 'OrbbecSDK', 'v2', 'isaac', 'ros', 'visual', 'slam', 'AI', 'Vision', 'Lab', 'Sample', 'OrbbecSDK', 'CSharp', 'orbbec', 'camera', 'splitter', 'isaac', 'orbbec', 'launch', 'isaac_ros', 'dev', 'Femto', 'Bolt', 'Fw', 'Updater', 'Customer', 'specific']
OrbitalComposites;['moveit_msgs'];0;['CMake'];[];['moveit', 'msgs']
OsaroAI;['pyrealsense', 'localshop', 'boilerplate', 'py-scurve', 'uhubctl'];1;['JavaScript', 'Kotlin', 'Makefile', 'Thrift', 'C++', 'SaltStack', 'Lua', 'CMake', 'HTML', 'Less', 'Jinja', 'Sass', 'Ruby', 'Rust', 'CSS', 'Scala', 'SCSS', 'Java', 'Groovy', 'M', 'HCL', 'Cython', 'TeX', 'Jupyter Notebook', 'FreeMarker', 'ANTLR', 'Shell', 'MATLAB', 'Python', 'Roff', 'Dockerfile', 'Go', 'Dart', 'Smarty', 'BitBake', 'Elixir', 'TypeScript', 'C', 'OpenSCAD', 'Vim Script'];[];['pyrealsense', 'localshop', 'boilerplate', 'py', 'scurve', 'uhubctl', 'amazing', 'git', 'users', 'formula', 'collectd', 'formula', 'sudoers', 'formula', 'circleci', 'builder', 'openssh', 'formula', 'docker', 'formula', 'orocos', 'kinematics', 'dynamics', 'aiobotocore', 'docker', 'graphite', 'statsd', 'rsyslog', 'formula', 'k8s', 'sqs', 'autoscaler', 'grpc', 'health', 'proxy', 'persist', 'queue', 'salt', 'formula', 'fluentbit', 'Auto', 'DH', 'beam', 'smooth', 'bevy', 'cameras', 'cargo', 'sort', 'bevy', 'stl']
OversonicRobotics;['navigation', 'marshmallow_dataclass', 'aiortc', 'moveit', 'map_switcher'];0;['Shell', 'JavaScript', 'Mustache', 'Python', 'Makefile', 'C++', 'TeX', 'C', 'CMake', 'HTML', 'GDB', 'Jupyter Notebook', 'EmberScript', 'TypeScript', 'NASL', 'Dockerfile', 'SCSS'];['witmotion_IMU_ros'];['navigation', 'marshmallow', 'dataclass', 'aiortc', 'moveit', 'map', 'switcher', 'yourdfpy', 'avionix', 'python', 'sdks', 'Open', 'PSG', 'helm', 'swagger', 'ui', 'laser', 'scan', 'merger', 'old', 'ros1', 'bridge', 'laser', 'scan', 'merger', 'move', 'base', 'flex', 'witmotion', 'IMU', 'ros', 'big', 'vision', 'moveit2']
pal-robotics;['aruco_ros', 'perception_blort', 'reem_teleop', 'reemc_robot', 'play_motion'];573;['Shell', 'Cuda', 'Python', 'C++', 'Objective-C', 'C', 'CMake'];['pal-ros-pkg', 'aruco_ros'];['reem', 'robot', 'reem', 'simulation', 'reem', 'teleop', 'pal', 'ros', 'pkg', 'perception', 'blort', 'pal', 'gazebo', 'plugins', 'play', 'motion', 'reem', 'tutorials', 'reem', 'navigation', 'pal', 'navigation', 'reemc', 'robot', 'reemc', 'simulation', 'reem', 'moveit', 'config', 'head', 'action', 'reem', 'object', 'recognition', 'object', 'recognition', 'clusters', 'pal', 'msgs', 'reem', 'tabletop', 'grasping', 'bpcg', 'aruco', 'ros', 'pal', 'vision', 'segmentation', 'pal', 'python', 'reemc', 'moveit', 'config', 'pal', '2dnav', 'reem', 'rgbd', 'launch', 'pal', 'debug', 'tts', 'tf', 'lookup', 'pal', 'face', 'detector', 'opencv', 'ceres', 'solver', 'odom', 'moving']
LORD-MicroStrain;['microstrain_inertial', 'MSCL', 'ntrip_client', 'SensorCloud', 'mip_sdk'];317;['PowerShell', 'JavaScript', 'Yacc', 'Makefile', 'Qt Script', 'SWIG', 'Lex', 'C++', 'CMake', 'HTML', 'Emacs Lisp', 'Awk', 'XS', 'CSS', 'Java', 'SourcePawn', 'Objective-C++', 'Jupyter Notebook', 'Perl', 'Pascal', 'XSLT', 'SmPL', 'Nix', 'GLSL', 'sed', 'ANTLR', 'Shell', 'M4', 'Python', 'Perl 6', 'Objective-C', 'Roff', 'GDB', 'Assembly', 'Dockerfile', 'Gherkin', 'BitBake', 'Tcl', 'C', 'C#', 'Clojure', 'UnrealScript', 'Vim Script', 'Batchfile'];['ROS-MSCL-release', 'ROS2_MSCL', 'microstrain_inertial-ros2-release', 'ntrip_client-ros2-release'];['Sensor', 'Cloud', 'Protocols', 'MSCL', 'meta', 'lord', 'LabVIEW', 'MSCL', 'u', 'boot', 'wsda', 'pro', 'Drivers', 'firmware', 'styleguide', 'ti', 'linux', 'wsda', 'microstrain', 'inertial', 'ROS', 'MSCL', 'release', 'ROS2', 'MSCL', 'microstrain', 'inertial', 'driver', 'common', 'microstrain_inertial', 'release', 'microstrain', 'inertial', 'msgs', 'common', 'microstrain', 'inertial', 'rqt', 'common', 'microstrain_inertial', 'ros2', 'release', 'ntrip', 'client', 'ntrip_client', 'release', 'ntrip_client', 'ros2', 'release', 'mip', 'sdk', 'mip', 'sdk', 'documentation', 'threepp', 'imgui', 'vcpkg', 'Inertial', 'Upgrader', 'CLI', 'open', 'DAQ', 'MSCL', 'documentation']
parrot-developers;['ARSDKBuildUtils', 'Samples', 'libpomp', 'RollingSpiderEdu', 'node-flower-bridge'];755;['JavaScript', 'Yacc', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'CSS', 'Java', 'Processing', 'SourcePawn', 'TeX', 'Perl', 'EmberScript', 'Vala', 'Batchfile', 'Shell', 'MATLAB', 'M4', 'OpenEdge ABL', 'Python', 'Objective-C', 'Assembly', 'C', 'C#', 'Lex'];[];['lttng2lxt', 'ARSDK', 'Build', 'Utils', 'lib', 'AR', 'Commands', 'lib', 'AR', 'Data', 'Transfer', 'lib', 'AR', 'Discovery', 'lib', 'AR', 'Mavlink', 'lib', 'AR', 'Media', 'lib', 'AR', 'Network', 'lib', 'AR', 'Network', 'AL', 'lib', 'ARSAL', 'lib', 'AR', 'Stream', 'lib', 'AR', 'Updater', 'lib', 'AR', 'Utils', 'Docs', 'Samples', 'node', 'flower', 'power', 'libiio', 'lib', 'AR', 'Controller', 'FlowerPower', 'Tools', 'ardupilot', 'fusion', 'libpomp', 'Rolling', 'Spider', 'Edu', 'alchemy', 'lua', 'firmwared', 'bebop', 'mavlink', 'ctrl', 'node', 'flower', 'bridge', 'arsdk', 'products', 'ARSDK', 'Tools']
path-robotics;['motoman', 'vision_visp', 'GRANSAC', 'odio_urdf', 'phidgets_interface_kit'];5;['JavaScript', 'JetBrains MPS', 'PowerShell', 'Makefile', 'C++', 'CMake', 'HTML', 'Fortran', 'Vim Snippet', 'Ruby', 'CSS', 'SCSS', 'Java', 'Objective-C++', 'Cython', 'TeX', 'Jupyter Notebook', 'Perl', 'MLIR', 'XSLT', 'Shell', 'MATLAB', 'Cuda', 'Python', 'Objective-C', 'Roff', 'Dockerfile', 'Go', 'Swift', 'Smarty', 'Pawn', 'Starlark', 'TypeScript', 'C', 'C#', 'Batchfile'];['i2c_ros', 'Universal_Robots_ROS_Driver'];['phidgets', 'interface', 'kit', 'vision', 'visp', 'GRANSAC', 'i2c', 'ros', 'aws', 'kubectl', 'control', 'toolbox', 's3apt', 'CyUSBSerial', 'SDK', 'cilantro', 'Universal', 'Robots', 'ROS', 'Driver', 'universal', 'robot', 'odva', 'ethernetip', 'data', 'visualization', 'motoman', 'ros3djs', 'ajsf', 'tiscamera', 'odio', 'urdf', 'agent', 'path', 'trajopt', 'owl', 'pybind11', 'taskflow', 'cnpy', 'gcem', 'stats', 'AMQP', 'CPP', 'msgsl', 'tensorflow', 'fmt']
